Date,Time,Pulaski,Sombrero,Molasses,Fowey
1/1/2010,00:00,23.4,24.219,24.146,23.4
1/1/2010,00:15,23.424,24.219,24.146,23.352
1/1/2010,00:30,23.448,24.219,24.146,23.232
1/1/2010,00:45,23.472,24.219,24.146,23.184
1/1/2010,01:00,23.448,24.171,24.122,23.112
1/1/2010,01:15,23.448,24.098,24.146,22.968
1/1/2010,01:30,23.4,24.05,24.146,22.896
1/1/2010,01:45,23.352,24.002,24.122,22.872
1/1/2010,02:00,23.328,24.002,24.122,22.369
1/1/2010,02:15,23.304,23.954,24.122,22.202
1/1/2010,02:30,23.304,23.857,24.122,21.724
1/1/2010,02:45,23.304,23.809,24.122,21.581
1/1/2010,03:00,23.304,23.785,24.122,21.485
1/1/2010,03:15,23.304,23.833,24.122,21.342
1/1/2010,03:30,23.304,23.833,24.098,21.294
1/1/2010,03:45,23.328,23.761,24.05,21.294
1/1/2010,04:00,23.328,23.665,24.074,21.437
1/1/2010,04:15,23.328,23.617,24.098,21.819
1/1/2010,04:30,23.352,23.569,24.098,22.345
1/1/2010,04:45,23.352,23.569,24.098,22.489
1/1/2010,05:00,23.352,23.569,24.098,22.489
1/1/2010,05:15,23.352,23.569,24.074,22.465
1/1/2010,05:30,23.352,23.545,24.074,22.513
1/1/2010,05:45,23.376,23.545,24.074,22.585
1/1/2010,06:00,23.352,23.545,24.074,22.657
1/1/2010,06:15,23.352,23.545,24.074,22.705
1/1/2010,06:30,23.328,23.472,24.098,22.441
1/1/2010,06:45,23.304,23.4,24.098,22.393
1/1/2010,07:00,23.256,23.304,24.098,23.521
1/1/2010,07:15,23.28,23.136,24.098,23.785
1/1/2010,07:30,23.352,23.04,24.098,23.785
1/1/2010,07:45,23.304,23.088,24.098,23.785
1/1/2010,08:00,23.304,23.328,24.074,23.761
1/1/2010,08:15,23.352,23.424,24.074,23.785
1/1/2010,08:30,23.352,23.328,24.074,23.833
1/1/2010,08:45,23.376,23.376,24.05,23.905
1/1/2010,09:00,23.376,23.497,24.05,23.954
1/1/2010,09:15,23.376,23.545,24.05,23.978
1/1/2010,09:30,23.376,23.545,24.026,24.002
1/1/2010,09:45,23.352,23.448,24.026,24.026
1/1/2010,10:00,23.352,23.424,24.026,24.05
1/1/2010,10:15,23.328,23.424,24.05,24.05
1/1/2010,10:30,23.352,23.424,24.098,24.05
1/1/2010,10:45,23.352,23.448,24.122,24.074
1/1/2010,11:00,23.352,23.448,24.146,24.098
1/1/2010,11:15,23.376,23.448,24.171,24.146
1/1/2010,11:30,23.4,23.521,24.219,24.146
1/1/2010,11:45,23.376,23.665,24.219,24.122
1/1/2010,12:00,23.376,23.737,24.171,24.122
1/1/2010,12:15,23.424,23.785,24.122,24.146
1/1/2010,12:30,23.424,23.785,24.074,24.122
1/1/2010,12:45,23.424,23.833,24.026,24.122
1/1/2010,13:00,23.424,23.881,23.954,24.074
1/1/2010,13:15,23.376,23.881,24.002,24.074
1/1/2010,13:30,23.4,23.954,23.978,24.074
1/1/2010,13:45,23.424,23.954,24.074,24.074
1/1/2010,14:00,23.448,23.978,24.243,23.978
1/1/2010,14:15,23.472,23.978,24.363,23.857
1/1/2010,14:30,23.472,23.978,24.388,23.809
1/1/2010,14:45,23.448,24.002,24.388,23.689
1/1/2010,15:00,23.448,24.002,24.388,23.689
1/1/2010,15:15,23.448,24.002,24.388,23.641
1/1/2010,15:30,23.448,23.978,24.363,23.352
1/1/2010,15:45,23.424,23.978,24.339,23.184
1/1/2010,16:00,23.424,23.954,24.267,23.112
1/1/2010,16:15,23.4,23.954,24.219,23.088
1/1/2010,16:30,23.4,23.93,24.098,23.064
1/1/2010,16:45,23.4,23.905,24.002,22.872
1/1/2010,17:00,23.4,23.905,23.93,22.872
1/1/2010,17:15,23.4,23.833,23.978,22.848
1/1/2010,17:30,23.4,23.857,24.146,22.824
1/1/2010,17:45,23.4,23.809,24.171,22.729
1/1/2010,18:00,23.376,23.761,24.195,22.633
1/1/2010,18:15,23.376,23.761,24.195,22.513
1/1/2010,18:30,23.352,23.665,24.171,22.441
1/1/2010,18:45,23.352,23.617,24.171,22.25
1/1/2010,19:00,23.352,23.641,24.171,23.064
1/1/2010,19:15,23.328,23.665,24.171,23.617
1/1/2010,19:30,23.328,23.809,24.171,23.737
1/1/2010,19:45,23.304,23.954,24.146,23.761
1/1/2010,20:00,23.304,24.026,24.122,23.761
1/1/2010,20:15,23.28,24.026,24.098,23.761
1/1/2010,20:30,23.256,24.026,24.098,23.785
1/1/2010,20:45,23.256,24.002,24.074,23.833
1/1/2010,21:00,23.256,24.026,24.074,23.833
1/1/2010,21:15,23.208,24.026,24.05,23.857
1/1/2010,21:30,23.208,24.002,24.05,23.833
1/1/2010,21:45,23.184,23.978,24.026,23.761
1/1/2010,22:00,23.16,23.905,24.026,23.689
1/1/2010,22:15,23.16,23.881,24.002,23.689
1/1/2010,22:30,23.136,23.881,23.954,23.713
1/1/2010,22:45,23.136,23.857,23.954,23.713
1/1/2010,23:00,23.136,23.833,23.93,23.665
1/1/2010,23:15,23.136,23.857,23.905,23.665
1/1/2010,23:30,23.112,23.809,23.881,23.617
1/1/2010,23:45,23.112,23.785,23.833,23.545
1/2/2010,00:00,23.136,23.761,23.809,23.521
1/2/2010,00:15,23.136,23.737,23.785,23.472
1/2/2010,00:30,23.136,23.713,23.761,23.4
1/2/2010,00:45,23.112,23.689,23.737,23.208
1/2/2010,01:00,23.112,23.641,23.713,22.944
1/2/2010,01:15,23.136,23.617,23.665,22.585
1/2/2010,01:30,23.112,23.593,23.641,22.178
1/2/2010,01:45,23.112,23.569,23.593,22.226
1/2/2010,02:00,23.112,23.448,23.521,22.274
1/2/2010,02:15,23.112,23.256,23.448,22.25
1/2/2010,02:30,23.112,23.184,23.376,22.058
1/2/2010,02:45,23.112,23.064,23.328,21.652
1/2/2010,03:00,23.112,22.992,23.28,21.461
1/2/2010,03:15,23.112,22.896,23.232,21.533
1/2/2010,03:30,23.112,22.753,23.184,21.557
1/2/2010,03:45,23.136,22.633,23.136,21.581
1/2/2010,04:00,23.136,22.537,23.064,21.581
1/2/2010,04:15,23.136,22.393,23.04,21.581
1/2/2010,04:30,23.136,22.274,22.968,21.437
1/2/2010,04:45,23.16,22.154,22.92,21.342
1/2/2010,05:00,23.184,22.106,22.872,21.223
1/2/2010,05:15,23.208,22.011,22.848,21.103
1/2/2010,05:30,23.208,22.011,22.872,20.913
1/2/2010,05:45,23.208,21.963,22.848,20.65
1/2/2010,06:00,23.208,21.939,22.848,20.579
1/2/2010,06:15,23.208,21.915,22.848,20.555
1/2/2010,06:30,23.184,21.891,22.824,20.65
1/2/2010,06:45,23.184,21.915,22.824,21.867
1/2/2010,07:00,23.16,21.987,22.8,23.064
1/2/2010,07:15,23.16,22.274,22.776,23.304
1/2/2010,07:30,23.112,22.633,22.8,23.472
1/2/2010,07:45,23.088,22.944,22.848,23.521
1/2/2010,08:00,23.04,23.256,22.848,23.593
1/2/2010,08:15,23.016,23.352,22.848,23.641
1/2/2010,08:30,22.992,23.4,22.8,23.641
1/2/2010,08:45,22.968,23.4,22.705,23.641
1/2/2010,09:00,22.92,23.4,22.202,23.641
1/2/2010,09:15,22.896,23.424,21.987,23.617
1/2/2010,09:30,22.776,23.448,22.154,23.593
1/2/2010,09:45,22.681,23.472,22.226,23.593
1/2/2010,10:00,22.681,23.497,22.25,23.593
1/2/2010,10:15,22.681,23.497,22.25,23.617
1/2/2010,10:30,22.729,23.521,22.25,23.641
1/2/2010,10:45,22.776,23.545,22.25,23.689
1/2/2010,11:00,22.776,23.545,22.25,23.713
1/2/2010,11:15,22.753,23.545,22.321,23.713
1/2/2010,11:30,22.776,23.569,22.537,23.689
1/2/2010,11:45,22.8,23.593,22.776,23.689
1/2/2010,12:00,22.824,23.593,22.872,23.713
1/2/2010,12:15,22.824,23.617,22.896,23.713
1/2/2010,12:30,22.8,23.641,22.92,23.713
1/2/2010,12:45,22.776,23.641,23.04,23.713
1/2/2010,13:00,22.753,23.641,23.16,23.713
1/2/2010,13:15,22.705,23.641,23.208,23.737
1/2/2010,13:30,22.513,23.641,23.28,23.737
1/2/2010,13:45,22.537,23.617,23.28,23.713
1/2/2010,14:00,22.705,23.593,23.28,23.689
1/2/2010,14:15,22.776,23.569,23.256,23.593
1/2/2010,14:30,22.824,23.569,23.184,23.521
1/2/2010,14:45,22.896,23.569,23.208,23.424
1/2/2010,15:00,22.968,23.545,23.232,23.112
1/2/2010,15:15,23.016,23.545,23.232,22.92
1/2/2010,15:30,23.016,23.521,23.232,22.8
1/2/2010,15:45,23.04,23.448,23.16,22.776
1/2/2010,16:00,23.04,23.424,23.136,22.824
1/2/2010,16:15,23.016,23.376,23.064,22.729
1/2/2010,16:30,23.016,23.352,23.064,22.753
1/2/2010,16:45,23.016,23.328,23.04,22.729
1/2/2010,17:00,22.992,23.304,22.992,22.513
1/2/2010,17:15,22.968,23.28,22.968,22.417
1/2/2010,17:30,22.968,23.256,22.944,22.417
1/2/2010,17:45,22.944,23.232,22.896,22.513
1/2/2010,18:00,22.944,23.256,23.016,22.848
1/2/2010,18:15,22.92,23.28,23.112,23.16
1/2/2010,18:30,22.92,23.328,23.16,23.328
1/2/2010,18:45,22.92,23.352,23.184,23.376
1/2/2010,19:00,22.92,23.376,23.184,23.424
1/2/2010,19:15,22.92,23.4,23.184,23.4
1/2/2010,19:30,22.92,23.448,23.136,23.4
1/2/2010,19:45,22.896,23.497,23.136,23.352
1/2/2010,20:00,22.896,23.521,23.112,23.376
1/2/2010,20:15,22.872,23.545,23.016,23.328
1/2/2010,20:30,22.872,23.545,22.92,23.112
1/2/2010,20:45,22.848,23.521,22.824,23.136
1/2/2010,21:00,22.824,23.545,22.8,23.112
1/2/2010,21:15,22.824,23.545,22.729,23.088
1/2/2010,21:30,22.8,23.545,22.776,23.04
1/2/2010,21:45,22.8,23.545,22.8,22.992
1/2/2010,22:00,22.776,23.545,22.8,22.968
1/2/2010,22:15,22.776,23.545,22.872,22.92
1/2/2010,22:30,22.776,23.521,22.944,22.92
1/2/2010,22:45,22.776,23.521,22.992,22.896
1/2/2010,23:00,22.753,23.521,22.992,22.872
1/2/2010,23:15,22.776,23.497,22.968,22.872
1/2/2010,23:30,22.753,23.497,22.944,22.824
1/2/2010,23:45,22.776,23.472,22.944,22.776
1/3/2010,00:00,22.776,23.472,22.92,22.657
1/3/2010,00:15,22.729,23.448,22.896,22.633
1/3/2010,00:30,22.729,23.448,22.8,22.561
1/3/2010,00:45,22.705,23.4,22.729,22.561
1/3/2010,01:00,22.729,23.376,22.609,22.513
1/3/2010,01:15,22.753,23.328,22.298,22.537
1/3/2010,01:30,22.753,23.28,22.274,22.465
1/3/2010,01:45,22.753,23.256,22.321,22.657
1/3/2010,02:00,22.753,23.208,22.393,22.681
1/3/2010,02:15,22.753,23.136,22.393,22.657
1/3/2010,02:30,22.753,23.064,22.369,22.585
1/3/2010,02:45,22.753,22.992,22.345,22.585
1/3/2010,03:00,22.753,22.848,22.274,22.561
1/3/2010,03:15,22.753,22.8,22.202,22.513
1/3/2010,03:30,22.705,22.633,22.082,22.441
1/3/2010,03:45,22.705,22.561,21.963,22.298
1/3/2010,04:00,22.705,22.202,21.819,22.011
1/3/2010,04:15,22.681,22.106,21.724,21.7
1/3/2010,04:30,22.681,22.058,21.557,21.246
1/3/2010,04:45,22.681,22.011,21.461,20.984
1/3/2010,05:00,22.657,22.011,21.223,20.913
1/3/2010,05:15,22.657,22.011,21.175,20.603
1/3/2010,05:30,22.633,22.011,21.127,20.531
1/3/2010,05:45,22.633,21.987,21.318,20.698
1/3/2010,06:00,22.633,21.963,22.369,21.413
1/3/2010,06:15,22.633,21.915,22.705,21.795
1/3/2010,06:30,22.633,21.843,22.896,22.298
1/3/2010,06:45,22.609,21.724,22.968,22.633
1/3/2010,07:00,22.585,21.676,23.016,22.8
1/3/2010,07:15,22.585,21.604,23.016,22.561
1/3/2010,07:30,22.561,21.581,23.088,22.513
1/3/2010,07:45,22.537,21.533,23.136,22.465
1/3/2010,08:00,22.513,21.748,23.136,22.585
1/3/2010,08:15,22.489,22.034,23.208,22.896
1/3/2010,08:30,22.441,22.345,23.28,23.328
1/3/2010,08:45,22.393,22.561,23.304,23.497
1/3/2010,09:00,22.393,22.513,23.256,23.545
1/3/2010,09:15,22.369,22.489,23.208,23.448
1/3/2010,09:30,22.274,22.968,23.184,23.328
1/3/2010,09:45,22.202,23.256,23.184,23.304
1/3/2010,10:00,22.274,23.352,23.16,23.28
1/3/2010,10:15,22.321,23.4,23.088,23.376
1/3/2010,10:30,22.369,23.424,23.16,23.545
1/3/2010,10:45,22.393,23.448,23.184,23.713
1/3/2010,11:00,22.417,23.448,23.208,23.785
1/3/2010,11:15,22.441,23.472,23.208,23.737
1/3/2010,11:30,22.465,23.448,23.208,23.737
1/3/2010,11:45,22.465,23.472,23.208,23.713
1/3/2010,12:00,22.465,23.424,23.208,23.737
1/3/2010,12:15,22.441,23.424,23.088,23.737
1/3/2010,12:30,22.417,23.4,22.681,23.617
1/3/2010,12:45,22.441,23.352,21.987,23.569
1/3/2010,13:00,22.441,23.304,20.96,23.569
1/3/2010,13:15,22.417,23.256,20.055,23.617
1/3/2010,13:30,22.417,23.232,19.865,23.641
1/3/2010,13:45,22.417,23.232,20.007,23.641
1/3/2010,14:00,22.417,23.208,20.269,23.617
1/3/2010,14:15,22.345,23.16,20.507,23.545
1/3/2010,14:30,22.298,23.16,20.674,23.545
1/3/2010,14:45,22.154,23.112,20.865,23.448
1/3/2010,15:00,22.058,23.064,20.913,22.992
1/3/2010,15:15,22.13,23.016,21.008,22.753
1/3/2010,15:30,22.154,22.92,21.056,22.681
1/3/2010,15:45,22.226,22.824,21.056,22.681
1/3/2010,16:00,22.321,22.776,20.936,22.705
1/3/2010,16:15,22.393,22.633,20.913,22.609
1/3/2010,16:30,22.441,22.585,20.936,22.441
1/3/2010,16:45,22.465,22.561,21.151,22.321
1/3/2010,17:00,22.465,22.489,21.867,22.202
1/3/2010,17:15,22.465,22.417,22.729,22.058
1/3/2010,17:30,22.441,22.274,22.968,21.891
1/3/2010,17:45,22.441,22.202,22.896,21.795
1/3/2010,18:00,22.441,22.13,22.776,21.772
1/3/2010,18:15,22.441,22.058,22.058,21.724
1/3/2010,18:30,22.417,22.011,21.581,21.724
1/3/2010,18:45,22.441,21.867,22.753,21.724
1/3/2010,19:00,22.417,21.724,23.064,21.915
1/3/2010,19:15,22.417,21.533,23.208,22.25
1/3/2010,19:30,22.417,21.342,23.256,22.753
1/3/2010,19:45,22.417,21.199,23.328,22.8
1/3/2010,20:00,22.393,21.175,23.328,22.968
1/3/2010,20:15,22.393,21.151,23.352,23.112
1/3/2010,20:30,22.393,21.103,23.352,23.16
1/3/2010,20:45,22.369,21.103,23.352,23.184
1/3/2010,21:00,22.345,21.079,23.328,23.184
1/3/2010,21:15,22.321,21.056,23.304,23.184
1/3/2010,21:30,22.298,21.056,23.28,23.16
1/3/2010,21:45,22.274,20.913,23.304,23.016
1/3/2010,22:00,22.25,20.913,23.28,23.064
1/3/2010,22:15,22.226,21.151,23.304,23.088
1/3/2010,22:30,22.202,20.96,23.28,23.112
1/3/2010,22:45,22.202,20.936,23.28,23.088
1/3/2010,23:00,22.178,21.366,23.304,23.064
1/3/2010,23:15,22.13,21.223,23.352,22.968
1/3/2010,23:30,22.106,21.7,23.376,22.896
1/3/2010,23:45,22.082,22.537,23.376,22.824
1/4/2010,00:00,22.058,22.705,23.328,22.824
1/4/2010,00:15,22.058,22.729,23.304,22.8
1/4/2010,00:30,22.13,22.753,23.304,22.776
1/4/2010,00:45,22.178,22.776,23.304,22.753
1/4/2010,01:00,22.226,22.824,23.304,22.705
1/4/2010,01:15,22.25,22.824,23.28,22.657
1/4/2010,01:30,22.274,22.8,23.232,22.633
1/4/2010,01:45,22.274,22.753,23.232,22.609
1/4/2010,02:00,22.226,22.8,23.232,22.585
1/4/2010,02:15,22.154,22.8,23.208,22.537
1/4/2010,02:30,22.178,22.776,23.184,22.321
1/4/2010,02:45,22.226,22.561,23.16,22.13
1/4/2010,03:00,22.25,22.705,23.136,21.939
1/4/2010,03:15,22.25,22.585,23.112,21.939
1/4/2010,03:30,22.25,22.657,23.112,21.915
1/4/2010,03:45,22.25,22.585,23.112,21.867
1/4/2010,04:00,22.25,22.321,23.112,21.795
1/4/2010,04:15,22.25,22.082,23.112,21.151
1/4/2010,04:30,22.25,21.819,23.112,20.579
1/4/2010,04:45,22.274,21.676,23.112,20.793
1/4/2010,05:00,22.25,21.581,23.088,21.008
1/4/2010,05:15,22.274,21.39,23.064,21.127
1/4/2010,05:30,22.298,21.199,23.04,21.223
1/4/2010,05:45,22.298,21.008,23.064,21.246
1/4/2010,06:00,22.298,20.936,23.112,21.342
1/4/2010,06:15,22.298,20.817,23.112,21.413
1/4/2010,06:30,22.298,20.746,23.112,21.294
1/4/2010,06:45,22.298,20.722,23.112,21.27
1/4/2010,07:00,22.321,20.746,23.112,21.223
1/4/2010,07:15,22.345,20.698,23.136,21.223
1/4/2010,07:30,22.345,20.698,23.16,21.246
1/4/2010,07:45,22.345,20.674,23.136,21.366
1/4/2010,08:00,22.345,20.674,23.16,21.724
1/4/2010,08:15,22.345,20.65,23.16,21.963
1/4/2010,08:30,22.321,20.65,23.16,22.274
1/4/2010,08:45,22.298,20.627,23.136,22.465
1/4/2010,09:00,22.274,21.175,23.16,22.561
1/4/2010,09:15,22.202,21.366,23.16,22.561
1/4/2010,09:30,22.154,21.7,23.16,22.537
1/4/2010,09:45,22.106,22.25,23.16,22.92
1/4/2010,10:00,22.011,22.417,23.16,23.256
1/4/2010,10:15,22.011,22.8,23.136,23.28
1/4/2010,10:30,22.034,22.561,23.136,23.28
1/4/2010,10:45,22.034,22.968,23.16,23.352
1/4/2010,11:00,22.058,23.016,23.136,23.376
1/4/2010,11:15,22.082,23.16,23.136,23.352
1/4/2010,11:30,22.154,23.16,23.136,23.28
1/4/2010,11:45,22.202,23.28,23.136,23.256
1/4/2010,12:00,22.25,23.328,23.112,23.28
1/4/2010,12:15,22.274,23.28,23.112,23.304
1/4/2010,12:30,22.298,23.304,23.112,23.352
1/4/2010,12:45,22.345,22.968,23.064,23.4
1/4/2010,13:00,22.345,22.824,23.088,23.424
1/4/2010,13:15,22.369,22.92,23.088,23.376
1/4/2010,13:30,22.369,22.92,23.088,23.184
1/4/2010,13:45,22.369,22.968,23.088,23.184
1/4/2010,14:00,22.369,23.232,23.088,23.088
1/4/2010,14:15,22.369,23.28,23.088,23.088
1/4/2010,14:30,22.226,23.256,23.088,23.136
1/4/2010,14:45,22.154,23.16,23.112,23.064
1/4/2010,15:00,22.178,22.896,23.064,23.016
1/4/2010,15:15,22.106,22.753,22.92,22.968
1/4/2010,15:30,21.987,22.609,22.585,22.944
1/4/2010,15:45,22.011,22.417,21.915,22.848
1/4/2010,16:00,22.034,22.274,21.557,22.896
1/4/2010,16:15,22.058,22.178,21.342,22.92
1/4/2010,16:30,22.082,22.13,21.151,22.824
1/4/2010,16:45,22.154,21.915,20.984,22.729
1/4/2010,17:00,22.226,21.724,20.865,22.609
1/4/2010,17:15,22.25,21.533,20.746,22.465
1/4/2010,17:30,22.298,21.509,20.579,22.441
1/4/2010,17:45,22.321,21.533,20.484,22.417
1/4/2010,18:00,22.321,21.533,21.079,22.417
1/4/2010,18:15,22.321,21.581,21.724,22.393
1/4/2010,18:30,22.298,21.581,22.561,22.345
1/4/2010,18:45,22.298,21.557,22.848,22.321
1/4/2010,19:00,22.298,21.509,22.848,22.298
1/4/2010,19:15,22.298,21.485,22.896,22.274
1/4/2010,19:30,22.298,21.461,22.92,22.298
1/4/2010,19:45,22.298,21.437,22.944,22.369
1/4/2010,20:00,22.298,21.413,22.92,22.609
1/4/2010,20:15,22.298,21.39,22.92,22.824
1/4/2010,20:30,22.298,21.366,22.92,23.016
1/4/2010,20:45,22.298,21.366,22.92,23.136
1/4/2010,21:00,22.298,21.318,22.896,23.16
1/4/2010,21:15,22.25,21.246,22.992,23.16
1/4/2010,21:30,22.25,21.223,23.112,23.16
1/4/2010,21:45,22.226,21.175,23.136,23.16
1/4/2010,22:00,22.202,21.127,23.112,23.16
1/4/2010,22:15,22.154,21.032,23.112,23.136
1/4/2010,22:30,22.154,21.032,23.136,23.16
1/4/2010,22:45,22.106,21.056,23.136,23.184
1/4/2010,23:00,22.106,21.079,23.16,23.184
1/4/2010,23:15,22.058,21.056,23.136,23.16
1/4/2010,23:30,22.058,21.032,23.088,23.16
1/4/2010,23:45,22.034,21.032,23.064,23.16
1/5/2010,00:00,22.034,21.151,23.064,23.136
1/5/2010,00:15,22.034,21.151,23.04,23.112
1/5/2010,00:30,22.011,21.079,22.992,23.112
1/5/2010,00:45,21.987,21.056,22.968,23.088
1/5/2010,01:00,21.963,21.056,22.968,23.088
1/5/2010,01:15,21.963,21.032,22.944,23.088
1/5/2010,01:30,21.939,20.889,22.92,23.064
1/5/2010,01:45,21.915,20.722,22.92,23.016
1/5/2010,02:00,21.915,20.579,22.872,23.016
1/5/2010,02:15,21.915,20.555,22.824,22.944
1/5/2010,02:30,21.891,20.531,22.8,22.92
1/5/2010,02:45,21.915,20.531,22.753,22.872
1/5/2010,03:00,21.963,21.772,22.729,22.776
1/5/2010,03:15,22.011,21.939,22.681,22.753
1/5/2010,03:30,22.034,21.127,22.657,22.633
1/5/2010,03:45,22.082,21.628,22.633,22.633
1/5/2010,04:00,22.106,21.223,22.585,22.441
1/5/2010,04:15,22.106,20.936,22.561,22.154
1/5/2010,04:30,22.106,21.032,22.561,22.058
1/5/2010,04:45,22.106,20.96,22.513,22.226
1/5/2010,05:00,22.106,20.817,22.441,22.298
1/5/2010,05:15,22.106,20.722,22.369,22.274
1/5/2010,05:30,22.13,20.674,22.298,22.25
1/5/2010,05:45,22.13,20.674,22.202,22.154
1/5/2010,06:00,22.13,20.674,22.106,22.011
1/5/2010,06:15,22.13,20.627,21.915,21.891
1/5/2010,06:30,22.154,20.579,21.963,21.867
1/5/2010,06:45,22.154,20.507,21.939,21.843
1/5/2010,07:00,22.154,20.865,22.345,21.819
1/5/2010,07:15,22.154,21.795,22.537,21.795
1/5/2010,07:30,22.154,21.987,22.585,21.772
1/5/2010,07:45,22.13,22.13,22.657,21.748
1/5/2010,08:00,22.13,22.274,22.705,21.891
1/5/2010,08:15,22.13,22.441,22.729,22.321
1/5/2010,08:30,22.13,22.561,22.824,22.609
1/5/2010,08:45,22.106,22.8,22.992,22.8
1/5/2010,09:00,22.106,23.04,23.088,22.872
1/5/2010,09:15,22.082,23.112,23.136,22.92
1/5/2010,09:30,22.058,23.136,23.184,23.016
1/5/2010,09:45,22.058,23.16,23.208,22.944
1/5/2010,10:00,22.058,23.16,23.256,22.848
1/5/2010,10:15,22.034,23.208,23.256,22.824
1/5/2010,10:30,22.011,23.208,23.256,22.872
1/5/2010,10:45,21.987,23.184,23.28,23.016
1/5/2010,11:00,21.963,23.208,23.28,23.112
1/5/2010,11:15,21.939,23.208,23.304,23.184
1/5/2010,11:30,21.939,23.208,23.304,23.184
1/5/2010,11:45,21.939,23.232,23.304,23.208
1/5/2010,12:00,21.939,23.28,23.28,23.256
1/5/2010,12:15,21.939,23.304,23.256,23.256
1/5/2010,12:30,21.939,23.304,23.256,23.304
1/5/2010,12:45,21.915,23.328,23.232,23.328
1/5/2010,13:00,21.891,23.352,23.232,23.352
1/5/2010,13:15,21.915,23.328,23.28,23.352
1/5/2010,13:30,21.891,23.256,23.304,23.352
1/5/2010,13:45,21.939,23.016,23.328,23.352
1/5/2010,14:00,21.939,23.016,23.352,23.328
1/5/2010,14:15,21.963,23.04,23.4,23.28
1/5/2010,14:30,21.987,23.016,23.352,23.256
1/5/2010,14:45,22.011,22.992,22.25,23.256
1/5/2010,15:00,21.987,22.944,21.724,23.28
1/5/2010,15:15,22.011,22.992,21.7,23.256
1/5/2010,15:30,22.011,23.112,21.557,23.208
1/5/2010,15:45,22.034,23.088,21.175,23.136
1/5/2010,16:00,22.034,23.064,20.46,23.04
1/5/2010,16:15,22.034,23.04,20.555,22.92
1/5/2010,16:30,22.058,23.016,20.698,22.8
1/5/2010,16:45,22.034,22.944,20.722,22.776
1/5/2010,17:00,22.034,22.896,20.817,22.681
1/5/2010,17:15,22.058,22.824,21.175,22.489
1/5/2010,17:30,22.034,22.681,21.151,22.393
1/5/2010,17:45,22.034,22.537,21.39,22.082
1/5/2010,18:00,22.058,22.489,22.537,21.915
1/5/2010,18:15,22.058,22.465,22.992,21.724
1/5/2010,18:30,22.058,22.393,23.04,21.533
1/5/2010,18:45,22.082,22.345,23.016,21.318
1/5/2010,19:00,22.082,22.274,22.992,21.27
1/5/2010,19:15,22.082,22.226,23.016,21.223
1/5/2010,19:30,22.106,22.058,22.992,21.103
1/5/2010,19:45,22.106,21.915,22.968,21.151
1/5/2010,20:00,22.13,21.032,22.968,21.223
1/5/2010,20:15,22.13,20.293,22.896,21.437
1/5/2010,20:30,22.13,19.936,22.776,21.915
1/5/2010,20:45,22.13,19.746,21.461,22.441
1/5/2010,21:00,22.13,19.674,22.082,22.896
1/5/2010,21:15,22.13,19.389,22.585,22.992
1/5/2010,21:30,22.106,19.246,22.657,22.992
1/5/2010,21:45,22.106,19.246,22.705,22.92
1/5/2010,22:00,22.106,19.246,22.753,22.896
1/5/2010,22:15,22.082,19.175,22.824,22.968
1/5/2010,22:30,22.058,19.151,22.92,22.92
1/5/2010,22:45,22.058,19.103,22.992,22.657
1/5/2010,23:00,22.034,19.056,23.088,22.489
1/5/2010,23:15,22.011,19.46,23.184,22.537
1/5/2010,23:30,21.987,20.198,23.16,22.585
1/5/2010,23:45,21.987,20.698,23.136,22.585
1/6/2010,00:00,21.963,21.151,23.112,22.537
1/6/2010,00:15,21.939,21.485,23.112,22.489
1/6/2010,00:30,21.939,21.652,23.088,23.088
1/6/2010,00:45,21.891,21.724,23.064,23.569
1/6/2010,01:00,21.843,21.652,23.064,23.665
1/6/2010,01:15,21.819,21.557,23.04,23.641
1/6/2010,01:30,21.795,21.676,23.04,23.4
1/6/2010,01:45,21.748,22.082,23.016,23.352
1/6/2010,02:00,21.748,22.25,23.016,23.208
1/6/2010,02:15,21.724,22.082,23.04,23.16
1/6/2010,02:30,21.724,21.867,23.016,23.136
1/6/2010,02:45,21.724,21.581,22.968,23.088
1/6/2010,03:00,21.7,21.604,22.872,23.064
1/6/2010,03:15,21.676,21.795,22.8,22.968
1/6/2010,03:30,21.676,21.867,22.776,22.896
1/6/2010,03:45,21.676,21.867,22.729,22.824
1/6/2010,04:00,21.7,21.748,22.705,22.8
1/6/2010,04:15,21.724,21.223,22.681,22.729
1/6/2010,04:30,21.748,20.96,22.633,22.657
1/6/2010,04:45,21.772,21.557,22.609,22.585
1/6/2010,05:00,21.795,21.819,22.561,22.489
1/6/2010,05:15,21.843,22.011,22.537,22.226
1/6/2010,05:30,21.867,22.13,22.513,22.154
1/6/2010,05:45,21.867,22.178,22.513,22.106
1/6/2010,06:00,21.867,22.202,22.489,22.106
1/6/2010,06:15,21.867,22.202,22.465,22.154
1/6/2010,06:30,21.867,22.226,22.441,22.13
1/6/2010,06:45,21.843,22.226,22.417,21.819
1/6/2010,07:00,21.843,22.25,22.369,21.485
1/6/2010,07:15,21.843,22.202,22.321,21.103
1/6/2010,07:30,21.843,22.154,22.345,21.151
1/6/2010,07:45,21.843,22.106,22.465,21.199
1/6/2010,08:00,21.843,22.034,22.681,21.199
1/6/2010,08:15,21.819,21.819,22.681,21.151
1/6/2010,08:30,21.819,21.509,22.633,21.103
1/6/2010,08:45,21.843,21.079,22.537,21.151
1/6/2010,09:00,21.843,20.913,22.633,21.151
